company,date,environment,governance,riskscore,social,stock,symbol,rating
Cisco Systems Inc.,2018-07,0.5,5.9,12,5.9,44.61,CSCO,A
Cisco Systems Inc.,2018-08,0.5,5.9,12,5.9,45.43,CSCO,A
Cisco Systems Inc.,2018-09,0.5,5.9,12,5.9,42.73,CSCO,A
Cisco Systems Inc.,2018-10,0.5,5.9,12,5.9,45.01,CSCO,A
Cisco Systems Inc.,2018-12,0.5,5.9,12,5.9,40.74,CSCO,A
Cisco Systems Inc.,2019-01,0.5,5.9,12,5.9,44.46,CSCO,A
Cisco Systems Inc.,2019-02,0.5,5.9,12,5.9,49.05,CSCO,A
Cisco Systems Inc.,2019-03,0.5,5.9,12,5.9,53.01,CSCO,A
Cisco Systems Inc.,2019-03,0.5,5.9,12,5.9,51.16,CSCO,A
Cisco Systems Inc.,2019-04,0.5,5.9,12,5.9,49.61,CSCO,A
Cisco Systems Inc.,2019-05,0.5,5.9,12,5.9,52.18,CSCO,A
Cisco Systems Inc.,2019-06,0.5,5.9,12,5.9,52.82,CSCO,A
Cisco Systems Inc.,2019-07,0.5,5.9,12,5.9,44.91,CSCO,A
Cisco Systems Inc.,2019-08,0.5,5.9,12,5.9,47.41,CSCO,A
Cisco Systems Inc.,2019-09,0.5,5.9,12,5.9,45.59,CSCO,A
Cisco Systems Inc.,2019-10,0.5,5.9,12,5.9,43.80,CSCO,A
Cisco Systems Inc.,2019-12,0.5,5.9,12,5.9,46.37,CSCO,A
Cisco Systems Inc.,2020-01,0.5,5.9,12,5.9,44.44,CSCO,A
Cisco Systems Inc.,2020-02,0.5,5.9,12,5.9,38.89,CSCO,A
Cisco Systems Inc.,2020-03,0.5,5.9,12,5.9,41.27,CSCO,A
Cisco Systems Inc.,2020-03,0.5,5.9,12,5.9,38.28,CSCO,A
Cisco Systems Inc.,2020-04,0.5,5.9,12,5.9,47.01,CSCO,AA
Cisco Systems Inc.,2020-05,0.5,5.9,12,5.9,45.85,CSCO,AA
Cisco Systems Inc.,2020-06,0.5,5.9,12,5.9,46.30,CSCO,AA
Cisco Systems Inc.,2020-07,0.5,5.9,12,5.9,41.83,CSCO,AA
Cisco Systems Inc.,2020-08,0.5,5.9,12,5.9,39.03,CSCO,AA
Cisco Systems Inc.,2020-09,0.5,5.9,12,5.9,35.57,CSCO,AA
Cisco Systems Inc.,2020-10,0.5,5.9,12,5.9,43.02,CSCO,AA
Chevron Corporation,2017-07,18.3,10.0,40,12.0,92.43,CVX,B
Chevron Corporation,2017-08,18.3,10.0,40,12.0,101.93,CVX,B
Chevron Corporation,2017-09,18.3,10.0,40,12.0,100.54,CVX,B
Chevron Corporation,2017-10,18.3,10.0,40,12.0,103.23,CVX,B
Chevron Corporation,2017-12,18.3,10.0,40,12.0,109.62,CVX,B
Chevron Corporation,2018-01,18.3,10.0,40,12.0,109.76,CVX,B
Chevron Corporation,2018-02,18.3,10.0,40,12.0,98.00,CVX,B
Chevron Corporation,2018-03,18.3,10.0,40,12.0,110.64,CVX,B
Chevron Corporation,2018-03,18.3,10.0,40,12.0,100.85,CVX,B
Chevron Corporation,2018-04,18.3,10.0,40,12.0,109.93,CVX,B
Chevron Corporation,2018-05,18.3,10.0,40,12.0,112.78,CVX,B
Chevron Corporation,2018-06,18.3,10.0,40,12.0,112.64,CVX,B
Chevron Corporation,2018-07,18.3,10.0,40,12.0,105.67,CVX,B
Chevron Corporation,2018-08,18.3,10.0,40,12.0,110.13,CVX,B
Chevron Corporation,2018-09,18.3,10.0,40,12.0,100.55,CVX,B
Chevron Corporation,2018-10,18.3,10.0,40,12.0,107.12,CVX,B
Chevron Corporation,2018-12,18.3,10.0,40,12.0,98.94,CVX,B
Chevron Corporation,2019-01,18.3,10.0,40,12.0,104.27,CVX,B
Chevron Corporation,2019-02,18.3,10.0,40,12.0,108.75,CVX,B
Chevron Corporation,2019-03,18.3,10.0,40,12.0,110.28,CVX,B
Chevron Corporation,2019-03,18.3,10.0,40,12.0,113.15,CVX,B
Chevron Corporation,2019-04,18.3,10.0,40,12.0,104.58,CVX,BB
Chevron Corporation,2019-05,18.3,10.0,40,12.0,115.43,CVX,BB
Chevron Corporation,2019-06,18.3,10.0,40,12.0,114.20,CVX,BB
Chevron Corporation,2019-07,18.3,10.0,40,12.0,109.20,CVX,BB
Chevron Corporation,2019-08,18.3,10.0,40,12.0,111.15,CVX,BB
Chevron Corporation,2019-09,18.3,10.0,40,12.0,110.19,CVX,BB
Chevron Corporation,2019-10,18.3,10.0,40,12.0,109.77,CVX,BBB
Chevron Corporation,2019-12,18.3,10.0,40,12.0,114.05,CVX,BBB
Chevron Corporation,2020-01,18.3,10.0,40,12.0,101.39,CVX,BBB
Chevron Corporation,2020-02,18.3,10.0,40,12.0,88.33,CVX,BBB
Chevron Corporation,2020-03,18.3,10.0,40,12.0,88.08,CVX,BBB
Chevron Corporation,2020-03,18.3,10.0,40,12.0,69.38,CVX,BBB
Chevron Corporation,2020-04,18.3,10.0,40,12.0,87.80,CVX,BBB
Chevron Corporation,2020-05,18.3,10.0,40,12.0,86.69,CVX,BBB
Chevron Corporation,2020-06,18.3,10.0,40,12.0,81.55,CVX,BBB
Chevron Corporation,2020-07,18.3,10.0,40,12.0,81.54,CVX,BBB
Chevron Corporation,2020-08,18.3,10.0,40,12.0,70.96,CVX,BBB
Chevron Corporation,2020-09,18.3,10.0,40,12.0,68.49,CVX,BBB
Chevron Corporation,2020-10,18.3,10.0,40,12.0,85.92,CVX,BBB
The Walt Disney Company,2016-03,0.0,8.1,16,8.1,97.42,DIS,A
The Walt Disney Company,2016-03,0.0,8.1,16,8.1,93.69,DIS,A
The Walt Disney Company,2016-04,0.0,8.1,16,8.1,93.61,DIS,A
The Walt Disney Company,2016-05,0.0,8.1,16,8.1,92.29,DIS,A
The Walt Disney Company,2016-06,0.0,8.1,16,8.1,90.52,DIS,A
The Walt Disney Company,2016-07,0.0,8.1,16,8.1,89.77,DIS,A
The Walt Disney Company,2016-08,0.0,8.1,16,8.1,88.24,DIS,A
The Walt Disney Company,2016-09,0.0,8.1,16,8.1,88.08,DIS,A
The Walt Disney Company,2016-10,0.0,8.1,16,8.1,94.19,DIS,A
The Walt Disney Company,2016-12,0.0,8.1,16,8.1,99.04,DIS,A
The Walt Disney Company,2017-01,0.0,8.1,16,8.1,105.96,DIS,A
The Walt Disney Company,2017-02,0.0,8.1,16,8.1,105.42,DIS,A
The Walt Disney Company,2017-03,0.0,8.1,16,8.1,110.70,DIS,BBB
The Walt Disney Company,2017-03,0.0,8.1,16,8.1,108.58,DIS,BBB
The Walt Disney Company,2017-04,0.0,8.1,16,8.1,103.37,DIS,BBB
The Walt Disney Company,2017-05,0.0,8.1,16,8.1,101.75,DIS,BBB
The Walt Disney Company,2017-06,0.0,8.1,16,8.1,105.27,DIS,BBB
The Walt Disney Company,2017-07,0.0,8.1,16,8.1,97.63,DIS,BBB
The Walt Disney Company,2017-08,0.0,8.1,16,8.1,95.09,DIS,BBB
The Walt Disney Company,2017-09,0.0,8.1,16,8.1,94.36,DIS,BBB
The Walt Disney Company,2017-10,0.0,8.1,16,8.1,101.12,DIS,BBB
The Walt Disney Company,2017-12,0.0,8.1,16,8.1,103.72,DIS,BBB
The Walt Disney Company,2018-01,0.0,8.1,16,8.1,105.68,DIS,BBB
The Walt Disney Company,2018-02,0.0,8.1,16,8.1,100.32,DIS,BBB
The Walt Disney Company,2018-03,0.0,8.1,16,8.1,97.57,DIS,BBB
The Walt Disney Company,2018-03,0.0,8.1,16,8.1,97.68,DIS,BBB
The Walt Disney Company,2018-04,0.0,8.1,16,8.1,96.74,DIS,BBB
The Walt Disney Company,2018-05,0.0,8.1,16,8.1,101.93,DIS,BBB
The Walt Disney Company,2018-06,0.0,8.1,16,8.1,110.44,DIS,BBB
The Walt Disney Company,2018-07,0.0,8.1,16,8.1,109.82,DIS,BBB
The Walt Disney Company,2018-08,0.0,8.1,16,8.1,114.64,DIS,BBB
The Walt Disney Company,2018-09,0.0,8.1,16,8.1,112.57,DIS,BBB
The Walt Disney Company,2018-10,0.0,8.1,16,8.1,113.22,DIS,BBB
The Walt Disney Company,2018-12,0.0,8.1,16,8.1,107.49,DIS,BBB
The Walt Disney Company,2019-01,0.0,8.1,16,8.1,110.17,DIS,BBB
The Walt Disney Company,2019-02,0.0,8.1,16,8.1,111.48,DIS,BBB
The Walt Disney Company,2019-03,0.0,8.1,16,8.1,135.32,DIS,BBB
The Walt Disney Company,2019-03,0.0,8.1,16,8.1,109.69,DIS,BBB
The Walt Disney Company,2019-04,0.0,8.1,16,8.1,130.45,DIS,BBB
The Walt Disney Company,2019-05,0.0,8.1,16,8.1,137.95,DIS,BBB
The Walt Disney Company,2019-06,0.0,8.1,16,8.1,141.28,DIS,BBB
The Walt Disney Company,2019-07,0.0,8.1,16,8.1,136.44,DIS,BBB
The Walt Disney Company,2019-08,0.0,8.1,16,8.1,129.54,DIS,BBB
The Walt Disney Company,2019-09,0.0,8.1,16,8.1,129.15,DIS,BBB
The Walt Disney Company,2019-10,0.0,8.1,16,8.1,150.68,DIS,BBB
The Walt Disney Company,2019-12,0.0,8.1,16,8.1,143.77,DIS,BBB
The Walt Disney Company,2020-01,0.0,8.1,16,8.1,138.31,DIS,BBB
The Walt Disney Company,2020-02,0.0,8.1,16,8.1,117.65,DIS,BBB
The Walt Disney Company,2020-03,0.0,8.1,16,8.1,108.15,DIS,BBB
The Walt Disney Company,2020-03,0.0,8.1,16,8.1,96.60,DIS,BBB
The Walt Disney Company,2020-04,0.0,8.1,16,8.1,117.30,DIS,BBB
The Walt Disney Company,2020-05,0.0,8.1,16,8.1,111.51,DIS,BBB
The Walt Disney Company,2020-06,0.0,8.1,16,8.1,116.94,DIS,BBB
The Walt Disney Company,2020-07,0.0,8.1,16,8.1,131.87,DIS,BBB
The Walt Disney Company,2020-08,0.0,8.1,16,8.1,124.08,DIS,BBB
The Walt Disney Company,2020-09,0.0,8.1,16,8.1,121.25,DIS,BBB
The Walt Disney Company,2020-10,0.0,8.1,16,8.1,148.01,DIS,BBB
The Goldman Sachs Group Inc.,2017-02,0.8,16.2,31,14.2,231.20,GS,AA
The Goldman Sachs Group Inc.,2017-03,0.8,16.2,31,14.2,209.13,GS,AA
The Goldman Sachs Group Inc.,2017-03,0.8,16.2,31,14.2,214.66,GS,AA
The Goldman Sachs Group Inc.,2017-04,0.8,16.2,31,14.2,197.41,GS,AA
The Goldman Sachs Group Inc.,2017-05,0.8,16.2,31,14.2,208.05,GS,AA
The Goldman Sachs Group Inc.,2017-06,0.8,16.2,31,14.2,211.27,GS,AA
The Goldman Sachs Group Inc.,2017-07,0.8,16.2,31,14.2,209.78,GS,AA
The Goldman Sachs Group Inc.,2017-08,0.8,16.2,31,14.2,223.15,GS,AA
The Goldman Sachs Group Inc.,2017-09,0.8,16.2,31,14.2,228.13,GS,AA
The Goldman Sachs Group Inc.,2017-10,0.8,16.2,31,14.2,232.98,GS,AA
The Goldman Sachs Group Inc.,2017-12,0.8,16.2,31,14.2,240.43,GS,AA
The Goldman Sachs Group Inc.,2018-01,0.8,16.2,31,14.2,252.82,GS,AA
The Goldman Sachs Group Inc.,2018-02,0.8,16.2,31,14.2,248.14,GS,A
The Goldman Sachs Group Inc.,2018-03,0.8,16.2,31,14.2,225.56,GS,A
The Goldman Sachs Group Inc.,2018-03,0.8,16.2,31,14.2,238.36,GS,A
The Goldman Sachs Group Inc.,2018-04,0.8,16.2,31,14.2,213.77,GS,A
The Goldman Sachs Group Inc.,2018-05,0.8,16.2,31,14.2,209.49,GS,A
The Goldman Sachs Group Inc.,2018-06,0.8,16.2,31,14.2,225.50,GS,A
The Goldman Sachs Group Inc.,2018-07,0.8,16.2,31,14.2,225.86,GS,A
The Goldman Sachs Group Inc.,2018-08,0.8,16.2,31,14.2,213.68,GS,A
The Goldman Sachs Group Inc.,2018-09,0.8,16.2,31,14.2,214.75,GS,A
The Goldman Sachs Group Inc.,2018-10,0.8,16.2,31,14.2,181.71,GS,A
The Goldman Sachs Group Inc.,2018-12,0.8,16.2,31,14.2,159.83,GS,A
The Goldman Sachs Group Inc.,2019-01,0.8,16.2,31,14.2,189.45,GS,A
The Goldman Sachs Group Inc.,2019-02,0.8,16.2,31,14.2,188.19,GS,A
The Goldman Sachs Group Inc.,2019-03,0.8,16.2,31,14.2,197.81,GS,A
The Goldman Sachs Group Inc.,2019-03,0.8,16.2,31,14.2,184.43,GS,A
The Goldman Sachs Group Inc.,2019-04,0.8,16.2,31,14.2,175.30,GS,A
The Goldman Sachs Group Inc.,2019-05,0.8,16.2,31,14.2,190.10,GS,A
The Goldman Sachs Group Inc.,2019-06,0.8,16.2,31,14.2,212.41,GS,A
The Goldman Sachs Group Inc.,2019-07,0.8,16.2,31,14.2,196.76,GS,A
The Goldman Sachs Group Inc.,2019-08,0.8,16.2,31,14.2,201.22,GS,A
The Goldman Sachs Group Inc.,2019-09,0.8,16.2,31,14.2,207.19,GS,A
The Goldman Sachs Group Inc.,2019-10,0.8,16.2,31,14.2,214.93,GS,A
The Goldman Sachs Group Inc.,2019-12,0.8,16.2,31,14.2,224.52,GS,A
The Goldman Sachs Group Inc.,2020-01,0.8,16.2,31,14.2,232.16,GS,A
The Goldman Sachs Group Inc.,2020-02,0.8,16.2,31,14.2,196.05,GS,A
The Goldman Sachs Group Inc.,2020-03,0.8,16.2,31,14.2,180.20,GS,A
The Goldman Sachs Group Inc.,2020-03,0.8,16.2,31,14.2,151.88,GS,A
The Goldman Sachs Group Inc.,2020-04,0.8,16.2,31,14.2,193.04,GS,BBB
The Goldman Sachs Group Inc.,2020-05,0.8,16.2,31,14.2,195.37,GS,BBB
The Goldman Sachs Group Inc.,2020-06,0.8,16.2,31,14.2,195.70,GS,BBB
The Goldman Sachs Group Inc.,2020-07,0.8,16.2,31,14.2,202.53,GS,BBB
The Goldman Sachs Group Inc.,2020-08,0.8,16.2,31,14.2,199.88,GS,BBB
The Goldman Sachs Group Inc.,2020-09,0.8,16.2,31,14.2,188.02,GS,BBB
The Goldman Sachs Group Inc.,2020-10,0.8,16.2,31,14.2,229.33,GS,BBB
The Home Depot Inc.,2017-01,3.1,3.6,13,6.7,125.07,HD,BBB
The Home Depot Inc.,2017-02,3.1,3.6,13,6.7,131.74,HD,BBB
The Home Depot Inc.,2017-03,3.1,3.6,13,6.7,142.77,HD,BBB
The Home Depot Inc.,2017-03,3.1,3.6,13,6.7,133.48,HD,BBB
The Home Depot Inc.,2017-04,3.1,3.6,13,6.7,140.40,HD,BBB
The Home Depot Inc.,2017-05,3.1,3.6,13,6.7,141.11,HD,BBB
The Home Depot Inc.,2017-06,3.1,3.6,13,6.7,137.62,HD,BBB
The Home Depot Inc.,2017-07,3.1,3.6,13,6.7,137.87,HD,BBB
The Home Depot Inc.,2017-08,3.1,3.6,13,6.7,151.35,HD,BBB
The Home Depot Inc.,2017-09,3.1,3.6,13,6.7,153.40,HD,BBB
The Home Depot Inc.,2017-10,3.1,3.6,13,6.7,166.40,HD,BBB
The Home Depot Inc.,2017-12,3.1,3.6,13,6.7,176.27,HD,BBB
The Home Depot Inc.,2018-01,3.1,3.6,13,6.7,186.84,HD,BBB
The Home Depot Inc.,2018-02,3.1,3.6,13,6.7,169.52,HD,BBB
The Home Depot Inc.,2018-03,3.1,3.6,13,6.7,172.85,HD,BBB
The Home Depot Inc.,2018-03,3.1,3.6,13,6.7,165.77,HD,BBB
The Home Depot Inc.,2018-04,3.1,3.6,13,6.7,174.49,HD,BBB
The Home Depot Inc.,2018-05,3.1,3.6,13,6.7,183.51,HD,BBB
The Home Depot Inc.,2018-06,3.1,3.6,13,6.7,185.78,HD,BBB
The Home Depot Inc.,2018-07,3.1,3.6,13,6.7,188.84,HD,BBB
The Home Depot Inc.,2018-08,3.1,3.6,13,6.7,195.84,HD,BBB
The Home Depot Inc.,2018-09,3.1,3.6,13,6.7,166.28,HD,BBB
The Home Depot Inc.,2018-10,3.1,3.6,13,6.7,170.47,HD,BBB
The Home Depot Inc.,2018-12,3.1,3.6,13,6.7,163.41,HD,BBB
The Home Depot Inc.,2019-01,3.1,3.6,13,6.7,174.55,HD,BBB
The Home Depot Inc.,2019-02,3.1,3.6,13,6.7,176.08,HD,BBB
The Home Depot Inc.,2019-03,3.1,3.6,13,6.7,195.17,HD,BBB
The Home Depot Inc.,2019-03,3.1,3.6,13,6.7,182.50,HD,BBB
The Home Depot Inc.,2019-04,3.1,3.6,13,6.7,181.90,HD,BBB
The Home Depot Inc.,2019-05,3.1,3.6,13,6.7,199.26,HD,BBB
The Home Depot Inc.,2019-06,3.1,3.6,13,6.7,206.18,HD,BBB
The Home Depot Inc.,2019-07,3.1,3.6,13,6.7,219.90,HD,BBB
The Home Depot Inc.,2019-08,3.1,3.6,13,6.7,223.86,HD,BBB
The Home Depot Inc.,2019-09,3.1,3.6,13,6.7,227.05,HD,BBB
The Home Depot Inc.,2019-10,3.1,3.6,13,6.7,214.06,HD,BBB
The Home Depot Inc.,2019-12,3.1,3.6,13,6.7,211.99,HD,BBB
The Home Depot Inc.,2020-01,3.1,3.6,13,6.7,222.84,HD,BBB
The Home Depot Inc.,2020-02,3.1,3.6,13,6.7,212.82,HD,BBB
The Home Depot Inc.,2020-03,3.1,3.6,13,6.7,216.20,HD,BBB
The Home Depot Inc.,2020-03,3.1,3.6,13,6.7,182.41,HD,BBB
The Home Depot Inc.,2020-04,3.1,3.6,13,6.7,244.38,HD,BBB
The Home Depot Inc.,2020-05,3.1,3.6,13,6.7,246.37,HD,BBB
The Home Depot Inc.,2020-06,3.1,3.6,13,6.7,262.67,HD,BBB
The Home Depot Inc.,2020-07,3.1,3.6,13,6.7,282.01,HD,BBB
The Home Depot Inc.,2020-08,3.1,3.6,13,6.7,274.76,HD,BBB
The Home Depot Inc.,2020-09,3.1,3.6,13,6.7,265.26,HD,BBB
The Home Depot Inc.,2020-10,3.1,3.6,13,6.7,275.91,HD,BBB
Honeywell International Inc.,2016-09,10.3,9.0,33,14.1,96.09,HON,AA
Honeywell International Inc.,2016-10,10.3,9.0,33,14.1,99.83,HON,AA
Honeywell International Inc.,2016-12,10.3,9.0,33,14.1,102.10,HON,AA
Honeywell International Inc.,2017-01,10.3,9.0,33,14.1,104.28,HON,AA
Honeywell International Inc.,2017-02,10.3,9.0,33,14.1,109.72,HON,AA
Honeywell International Inc.,2017-03,10.3,9.0,33,14.1,116.19,HON,AA
Honeywell International Inc.,2017-03,10.3,9.0,33,14.1,110.64,HON,AA
Honeywell International Inc.,2017-04,10.3,9.0,33,14.1,117.83,HON,AA
Honeywell International Inc.,2017-05,10.3,9.0,33,14.1,118.70,HON,AA
Honeywell International Inc.,2017-06,10.3,9.0,33,14.1,121.22,HON,AA
Honeywell International Inc.,2017-07,10.3,9.0,33,14.1,123.13,HON,AA
Honeywell International Inc.,2017-08,10.3,9.0,33,14.1,126.84,HON,AA
Honeywell International Inc.,2017-09,10.3,9.0,33,14.1,129.00,HON,AA
Honeywell International Inc.,2017-10,10.3,9.0,33,14.1,139.56,HON,AA
Honeywell International Inc.,2017-12,10.3,9.0,33,14.1,137.94,HON,AA
Honeywell International Inc.,2018-01,10.3,9.0,33,14.1,143.61,HON,AA
Honeywell International Inc.,2018-02,10.3,9.0,33,14.1,135.91,HON,AA
Honeywell International Inc.,2018-03,10.3,9.0,33,14.1,130.76,HON,AA
Honeywell International Inc.,2018-03,10.3,9.0,33,14.1,130.61,HON,AA
Honeywell International Inc.,2018-04,10.3,9.0,33,14.1,133.68,HON,AA
Honeywell International Inc.,2018-05,10.3,9.0,33,14.1,130.85,HON,AA
Honeywell International Inc.,2018-06,10.3,9.0,33,14.1,145.02,HON,AA
Honeywell International Inc.,2018-07,10.3,9.0,33,14.1,144.49,HON,AA
Honeywell International Inc.,2018-08,10.3,9.0,33,14.1,151.89,HON,AA
Honeywell International Inc.,2018-09,10.3,9.0,33,14.1,137.93,HON,AA
Honeywell International Inc.,2018-10,10.3,9.0,33,14.1,139.76,HON,AA
Honeywell International Inc.,2018-12,10.3,9.0,33,14.1,126.53,HON,AA
Honeywell International Inc.,2019-01,10.3,9.0,33,14.1,137.56,HON,AA
Honeywell International Inc.,2019-02,10.3,9.0,33,14.1,147.56,HON,AA
Honeywell International Inc.,2019-03,10.3,9.0,33,14.1,167.18,HON,AA
Honeywell International Inc.,2019-03,10.3,9.0,33,14.1,153.01,HON,AA
Honeywell International Inc.,2019-04,10.3,9.0,33,14.1,158.20,HON,AA
Honeywell International Inc.,2019-05,10.3,9.0,33,14.1,168.92,HON,AA
Honeywell International Inc.,2019-06,10.3,9.0,33,14.1,166.86,HON,AA
Honeywell International Inc.,2019-07,10.3,9.0,33,14.1,159.27,HON,AA
Honeywell International Inc.,2019-08,10.3,9.0,33,14.1,164.53,HON,AA
Honeywell International Inc.,2019-09,10.3,9.0,33,14.1,167.96,HON,AA
Honeywell International Inc.,2019-10,10.3,9.0,33,14.1,173.62,HON,AA
Honeywell International Inc.,2019-12,10.3,9.0,33,14.1,172.97,HON,AA
Honeywell International Inc.,2020-01,10.3,9.0,33,14.1,169.27,HON,AA
Honeywell International Inc.,2020-02,10.3,9.0,33,14.1,158.47,HON,AA
Honeywell International Inc.,2020-03,10.3,9.0,33,14.1,139.42,HON,AA
Honeywell International Inc.,2020-03,10.3,9.0,33,14.1,131.45,HON,AA
Honeywell International Inc.,2020-04,10.3,9.0,33,14.1,143.30,HON,AA
Honeywell International Inc.,2020-05,10.3,9.0,33,14.1,143.11,HON,AA
Honeywell International Inc.,2020-06,10.3,9.0,33,14.1,147.84,HON,AA
Honeywell International Inc.,2020-07,10.3,9.0,33,14.1,163.85,HON,AA
Honeywell International Inc.,2020-08,10.3,9.0,33,14.1,163.84,HON,AA
Honeywell International Inc.,2020-09,10.3,9.0,33,14.1,164.18,HON,AA
Honeywell International Inc.,2020-10,10.3,9.0,33,14.1,202.97,HON,AA
International Business Machines Corporation,2016-05,0.4,7.3,18,10.1,124.53,IBM,A
International Business Machines Corporation,2016-06,0.4,7.3,18,10.1,131.78,IBM,A
International Business Machines Corporation,2016-07,0.4,7.3,18,10.1,130.36,IBM,A
International Business Machines Corporation,2016-08,0.4,7.3,18,10.1,131.46,IBM,A
International Business Machines Corporation,2016-09,0.4,7.3,18,10.1,127.19,IBM,A
International Business Machines Corporation,2016-10,0.4,7.3,18,10.1,134.25,IBM,A
International Business Machines Corporation,2016-12,0.4,7.3,18,10.1,138.61,IBM,A
